Survey,ID,Quest,CHOICE,TT1,CONG1,VAR1,TC1,TT2,CONG2,VAR2,TC2,TT3,CONG3,VAR3,TC3,AV1,AV2,AV3,age,edu,edufin,sex,E1,E2,E3,E4,E5,E6,E7
1,2417,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,56,5,5,2,3,4,4,2,4,1,3
1,2417,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,56,5,5,2,3,4,4,2,4,1,3
1,2417,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,56,5,5,2,3,4,4,2,4,1,3
1,2417,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,56,5,5,2,3,4,4,2,4,1,3
2,2420,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,27,6,6,1,4,4,5,2,2,3,2
2,2420,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,27,6,6,1,4,4,5,2,2,3,2
2,2420,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,27,6,6,1,4,4,5,2,2,3,2
2,2420,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,27,6,6,1,4,4,5,2,2,3,2
2,2420,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,27,6,6,1,4,4,5,2,2,3,2
2,2420,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,27,6,6,1,4,4,5,2,2,3,2
2,2420,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,27,6,6,1,4,4,5,2,2,3,2
2,2420,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,27,6,6,1,4,4,5,2,2,3,2
2,2420,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,27,6,6,1,4,4,5,2,2,3,2
1,2688,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,40,4,4,2,4,3,5,4,3,4,2
1,2688,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,40,4,4,2,4,3,5,4,3,4,2
1,2688,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,40,4,4,2,4,3,5,4,3,4,2
1,2688,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,40,4,4,2,4,3,5,4,3,4,2
1,2688,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,40,4,4,2,4,3,5,4,3,4,2
1,2688,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,40,4,4,2,4,3,5,4,3,4,2
1,2688,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,40,4,4,2,4,3,5,4,3,4,2
1,2688,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,40,4,4,2,4,3,5,4,3,4,2
1,2688,9,2,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,40,4,4,2,4,3,5,4,3,4,2
1,2689,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,26,6,4,1,2,4,3,3,2,3,4
1,2689,2,1,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,26,6,4,1,2,4,3,3,2,3,4
1,2689,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,26,6,4,1,2,4,3,3,2,3,4
1,2689,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,26,6,4,1,2,4,3,3,2,3,4
1,2689,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,26,6,4,1,2,4,3,3,2,3,4
1,2689,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,26,6,4,1,2,4,3,3,2,3,4
1,2689,7,1,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,26,6,4,1,2,4,3,3,2,3,4
1,2689,8,2,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,26,6,4,1,2,4,3,3,2,3,4
1,2689,9,2,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,26,6,4,1,2,4,3,3,2,3,4
2,2425,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,50,4,4,2,4,3,3,4,4,4,2
2,2425,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,50,4,4,2,4,3,3,4,4,4,2
2,2425,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,50,4,4,2,4,3,3,4,4,4,2
2,2425,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,50,4,4,2,4,3,3,4,4,4,2
2,2425,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,50,4,4,2,4,3,3,4,4,4,2
2,2425,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,50,4,4,2,4,3,3,4,4,4,2
2,2425,7,1,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,50,4,4,2,4,3,3,4,4,4,2
2,2425,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,50,4,4,2,4,3,3,4,4,4,2
2,2425,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,50,4,4,2,4,3,3,4,4,4,2
1,1811,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,23,4,3,1,3,4,4,1,2,2,2
1,1811,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,23,4,3,1,3,4,4,1,2,2,2
1,1811,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,23,4,3,1,3,4,4,1,2,2,2
1,1811,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,23,4,3,1,3,4,4,1,2,2,2
1,1811,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,23,4,3,1,3,4,4,1,2,2,2
1,1811,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,23,4,3,1,3,4,4,1,2,2,2
1,1811,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,23,4,3,1,3,4,4,1,2,2,2
1,1811,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,23,4,3,1,3,4,4,1,2,2,2
1,1811,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,23,4,3,1,3,4,4,1,2,2,2
1,1539,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,32,6,6,1,3,3,5,4,3,3,2
1,1539,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,32,6,6,1,3,3,5,4,3,3,2
1,1539,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,32,6,6,1,3,3,5,4,3,3,2
1,1539,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,32,6,6,1,3,3,5,4,3,3,2
1,1539,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,32,6,6,1,3,3,5,4,3,3,2
1,1539,6,3,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,32,6,6,1,3,3,5,4,3,3,2
1,1539,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,32,6,6,1,3,3,5,4,3,3,2
1,1539,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,32,6,6,1,3,3,5,4,3,3,2
1,1539,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,32,6,6,1,3,3,5,4,3,3,2
2,1540,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,23,4,2,1,5,2,5,1,3,3,3
2,1540,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,23,4,2,1,5,2,5,1,3,3,3
2,1540,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,23,4,2,1,5,2,5,1,3,3,3
2,1540,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,23,4,2,1,5,2,5,1,3,3,3
2,1540,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,23,4,2,1,5,2,5,1,3,3,3
2,1540,6,1,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,23,4,2,1,5,2,5,1,3,3,3
2,1540,7,1,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,23,4,2,1,5,2,5,1,3,3,3
2,1540,8,2,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,23,4,2,1,5,2,5,1,3,3,3
2,1540,9,2,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,23,4,2,1,5,2,5,1,3,3,3
1,2430,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,51,4,4,2,5,5,3,4,5,4,3
1,2430,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,51,4,4,2,5,5,3,4,5,4,3
1,2430,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,51,4,4,2,5,5,3,4,5,4,3
1,2430,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,51,4,4,2,5,5,3,4,5,4,3
1,2430,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,51,4,4,2,5,5,3,4,5,4,3
1,2430,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,51,4,4,2,5,5,3,4,5,4,3
1,2430,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,51,4,4,2,5,5,3,4,5,4,3
1,2430,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,51,4,4,2,5,5,3,4,5,4,3
1,2430,9,3,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,51,4,4,2,5,5,3,4,5,4,3
2,2435,1,3,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,45,7,6,1,4,4,4,5,4,4,5
2,2435,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,45,7,6,1,4,4,4,5,4,4,5
2,2435,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,45,7,6,1,4,4,4,5,4,4,5
2,2435,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,45,7,6,1,4,4,4,5,4,4,5
2,2435,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,45,7,6,1,4,4,4,5,4,4,5
2,2435,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,45,7,6,1,4,4,4,5,4,4,5
2,2435,7,1,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,45,7,6,1,4,4,4,5,4,4,5
2,2435,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,45,7,6,1,4,4,4,5,4,4,5
2,2435,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,45,7,6,1,4,4,4,5,4,4,5
1,2445,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,37,6,6,1,3,5,2,1,2,1,2
1,2445,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,37,6,6,1,3,5,2,1,2,1,2
1,2445,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,37,6,6,1,3,5,2,1,2,1,2
1,2445,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,37,6,6,1,3,5,2,1,2,1,2
1,2445,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,37,6,6,1,3,5,2,1,2,1,2
1,2445,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,37,6,6,1,3,5,2,1,2,1,2
1,2445,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,37,6,6,1,3,5,2,1,2,1,2
1,2445,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,37,6,6,1,3,5,2,1,2,1,2
1,2445,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,37,6,6,1,3,5,2,1,2,1,2
2,1813,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,57,5,5,2,3,3,5,4,4,3,2
2,1813,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,57,5,5,2,3,3,5,4,4,3,2
2,1813,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,57,5,5,2,3,3,5,4,4,3,2
2,1813,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,57,5,5,2,3,3,5,4,4,3,2
2,1813,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,57,5,5,2,3,3,5,4,4,3,2
2,1813,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,57,5,5,2,3,3,5,4,4,3,2
2,1813,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,57,5,5,2,3,3,5,4,4,3,2
2,1813,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,57,5,5,2,3,3,5,4,4,3,2
2,1813,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,57,5,5,2,3,3,5,4,4,3,2
1,2447,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,26,5,5,1,3,5,4,1,2,2,3
1,2447,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,26,5,5,1,3,5,4,1,2,2,3
1,2447,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,26,5,5,1,3,5,4,1,2,2,3
1,2447,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,26,5,5,1,3,5,4,1,2,2,3
1,2447,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,26,5,5,1,3,5,4,1,2,2,3
1,2447,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,26,5,5,1,3,5,4,1,2,2,3
1,2447,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,26,5,5,1,3,5,4,1,2,2,3
1,2447,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,26,5,5,1,3,5,4,1,2,2,3
1,2447,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,26,5,5,1,3,5,4,1,2,2,3
2,2692,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,23,6,5,1,2,4,4,2,2,2,2
2,2692,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,23,6,5,1,2,4,4,2,2,2,2
2,2692,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,23,6,5,1,2,4,4,2,2,2,2
2,2692,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,23,6,5,1,2,4,4,2,2,2,2
2,2692,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,23,6,5,1,2,4,4,2,2,2,2
2,2692,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,23,6,5,1,2,4,4,2,2,2,2
2,2692,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,23,6,5,1,2,4,4,2,2,2,2
2,2692,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,23,6,5,1,2,4,4,2,2,2,2
2,2692,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,23,6,5,1,2,4,4,2,2,2,2
1,2455,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,47,4,4,2,2,4,3,1,3,2,4
1,2455,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,47,4,4,2,2,4,3,1,3,2,4
1,2455,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,47,4,4,2,2,4,3,1,3,2,4
1,2455,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,47,4,4,2,2,4,3,1,3,2,4
1,2455,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,47,4,4,2,2,4,3,1,3,2,4
1,2455,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,47,4,4,2,2,4,3,1,3,2,4
1,2455,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,47,4,4,2,2,4,3,1,3,2,4
1,2455,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,47,4,4,2,2,4,3,1,3,2,4
1,2455,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,47,4,4,2,2,4,3,1,3,2,4
2,2694,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,32,4,4,1,2,4,4,4,5,2,2
2,2694,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,32,4,4,1,2,4,4,4,5,2,2
2,2694,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,32,4,4,1,2,4,4,4,5,2,2
2,2694,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,32,4,4,1,2,4,4,4,5,2,2
2,2694,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,32,4,4,1,2,4,4,4,5,2,2
2,2694,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,32,4,4,1,2,4,4,4,5,2,2
2,2694,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,32,4,4,1,2,4,4,4,5,2,2
2,2694,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,32,4,4,1,2,4,4,4,5,2,2
2,2694,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,32,4,4,1,2,4,4,4,5,2,2
1,2458,1,3,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,49,7,7,1,4,4,4,1,2,1,1
1,2458,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,49,7,7,1,4,4,4,1,2,1,1
1,2458,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,49,7,7,1,4,4,4,1,2,1,1
1,2458,4,2,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,49,7,7,1,4,4,4,1,2,1,1
1,2458,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,49,7,7,1,4,4,4,1,2,1,1
1,2458,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,49,7,7,1,4,4,4,1,2,1,1
1,2458,7,1,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,49,7,7,1,4,4,4,1,2,1,1
1,2458,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,49,7,7,1,4,4,4,1,2,1,1
1,2458,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,49,7,7,1,4,4,4,1,2,1,1
1,2459,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,56,6,6,1,2,4,1,1,4,2,3
1,2459,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,56,6,6,1,2,4,1,1,4,2,3
1,2459,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,56,6,6,1,2,4,1,1,4,2,3
1,2459,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,56,6,6,1,2,4,1,1,4,2,3
1,2459,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,56,6,6,1,2,4,1,1,4,2,3
1,2459,6,1,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,56,6,6,1,2,4,1,1,4,2,3
1,2459,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,56,6,6,1,2,4,1,1,4,2,3
1,2459,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,56,6,6,1,2,4,1,1,4,2,3
1,2459,9,3,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,56,6,6,1,2,4,1,1,4,2,3
2,2460,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,59,6,6,1,2,4,4,2,5,3,2
2,2460,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,59,6,6,1,2,4,4,2,5,3,2
2,2460,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,59,6,6,1,2,4,4,2,5,3,2
2,2460,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,59,6,6,1,2,4,4,2,5,3,2
2,2460,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,59,6,6,1,2,4,4,2,5,3,2
2,2460,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,59,6,6,1,2,4,4,2,5,3,2
2,2460,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,59,6,6,1,2,4,4,2,5,3,2
2,2460,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,59,6,6,1,2,4,4,2,5,3,2
2,2460,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,59,6,6,1,2,4,4,2,5,3,2
2,2463,1,3,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,62,2,2,1,2,4,3,2,4,3,4
2,2463,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,62,2,2,1,2,4,3,2,4,3,4
2,2463,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,62,2,2,1,2,4,3,2,4,3,4
2,2463,4,2,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,62,2,2,1,2,4,3,2,4,3,4
2,2463,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,62,2,2,1,2,4,3,2,4,3,4
2,2463,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,62,2,2,1,2,4,3,2,4,3,4
2,2463,7,1,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,62,2,2,1,2,4,3,2,4,3,4
2,2463,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,62,2,2,1,2,4,3,2,4,3,4
2,2463,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,62,2,2,1,2,4,3,2,4,3,4
2,2466,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,59,2,2,1,5,5,5,5,4,5,2
2,2466,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,59,2,2,1,5,5,5,5,4,5,2
2,2466,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,59,2,2,1,5,5,5,5,4,5,2
2,2466,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,59,2,2,1,5,5,5,5,4,5,2
2,2466,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,59,2,2,1,5,5,5,5,4,5,2
2,2466,6,1,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,59,2,2,1,5,5,5,5,4,5,2
2,2466,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,59,2,2,1,5,5,5,5,4,5,2
2,2466,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,59,2,2,1,5,5,5,5,4,5,2
2,2466,9,3,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,59,2,2,1,5,5,5,5,4,5,2
1,1541,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,32,7,7,1,2,3,5,2,2,2,5
1,1541,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,32,7,7,1,2,3,5,2,2,2,5
1,1541,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,32,7,7,1,2,3,5,2,2,2,5
1,1541,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,32,7,7,1,2,3,5,2,2,2,5
1,1541,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,32,7,7,1,2,3,5,2,2,2,5
1,1541,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,32,7,7,1,2,3,5,2,2,2,5
1,1541,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,32,7,7,1,2,3,5,2,2,2,5
1,1541,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,32,7,7,1,2,3,5,2,2,2,5
1,1541,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,32,7,7,1,2,3,5,2,2,2,5
1,2696,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,57,6,6,2,3,4,5,3,3,3,2
1,2696,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,57,6,6,2,3,4,5,3,3,3,2
1,2696,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,57,6,6,2,3,4,5,3,3,3,2
1,2696,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,57,6,6,2,3,4,5,3,3,3,2
1,2696,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,57,6,6,2,3,4,5,3,3,3,2
1,2696,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,57,6,6,2,3,4,5,3,3,3,2
1,2696,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,57,6,6,2,3,4,5,3,3,3,2
1,2696,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,57,6,6,2,3,4,5,3,3,3,2
1,2696,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,57,6,6,2,3,4,5,3,3,3,2
2,1839,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,60,2,2,1,2,4,3,1,1,2,4
2,1839,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,60,2,2,1,2,4,3,1,1,2,4
2,1839,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,60,2,2,1,2,4,3,1,1,2,4
2,1839,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,60,2,2,1,2,4,3,1,1,2,4
2,1839,5,3,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,60,2,2,1,2,4,3,1,1,2,4
